customer_id,city,channel,signup_month,days_to_first_order,first_payment_method,first_status,first_discount_pct,first_n_items,first_has_electronics,first_order_value,days_since_first_order,repeated
1716,Khon Kaen,organic,2,6,credit_card,cancelled,0,2,0,2018,322,1
1717,Bangkok,organic,2,13,cod,completed,10,2,0,2128,315,1
1718,Khon Kaen,organic,2,13,credit_card,completed,0,1,0,1197,315,0
1719,Bangkok,ads,2,1,credit_card,completed,0,1,1,1279,327,0
1720,Chon Buri,ads,2,4,bank_transfer,completed,0,2,1,22957,324,0
1722,Khon Kaen,organic,2,8,promptpay,completed,0,1,0,1129,319,1
1723,Bangkok,organic,2,1,cod,completed,5,1,0,1609,326,0
1724,Bangkok,organic,2,14,promptpay,completed,0,2,0,3758,313,1
1725,Udon Thani,organic,2,0,credit_card,completed,0,2,0,5688,327,1
1726,Bangkok,organic,2,1,credit_card,completed,0,3,1,20027,326,1
1727,Chiang Mai,ads,2,13,promptpay,completed,0,2,0,1038,314,1
1728,Bangkok,ads,2,7,bank_transfer,completed,0,1,0,719,320,1
1729,Bangkok,referral,2,1,cod,completed,0,1,1,949,325,1
1730,Khon Kaen,referral,2,4,promptpay,completed,0,1,0,6687,322,0
1731,Chiang Mai,ads,2,9,credit_card,completed,5,2,0,2088,317,0
1732,Nakhon Ratchasima,organic,2,13,promptpay,returned,0,2,0,3088,313,0
1733,Khon Kaen,organic,2,2,credit_card,completed,0,3,0,1187,323,1
1734,Bangkok,ads,2,8,credit_card,completed,5,2,1,11837,317,1
1735,Phuket,ads,2,7,credit_card,completed,10,1,0,399,317,1
1736,Phuket,referral,2,1,credit_card,cancelled,0,2,0,2878,323,1
1737,Bangkok,ads,2,7,credit_card,completed,0,1,0,3309,317,0
1738,Phuket,organic,2,14,promptpay,completed,0,1,0,909,310,1
1739,Phuket,organic,2,6,promptpay,completed,5,1,0,2229,317,1
1741,Nakhon Ratchasima,ads,2,8,promptpay,completed,0,1,0,859,315,1
1742,Nakhon Ratchasima,organic,2,12,promptpay,completed,0,1,1,3829,310,1
1743,Bangkok,organic,2,14,promptpay,completed,0,2,0,1298,308,0
1744,Bangkok,organic,2,2,promptpay,completed,5,3,0,5987,320,1
1746,Chiang Mai,referral,2,0,promptpay,completed,0,2,0,1898,322,1
1747,Bangkok,ads,2,14,promptpay,completed,0,2,0,5046,307,1
1748,Bangkok,organic,2,9,credit_card,completed,0,2,0,2007,312,0
1749,Bangkok,organic,2,4,credit_card,completed,0,1,0,919,317,0
1752,Bangkok,referral,2,1,promptpay,completed,0,1,0,4509,319,1
1753,Khon Kaen,organic,2,10,promptpay,completed,0,1,1,2558,310,0
1754,Bangkok,organic,2,9,promptpay,cancelled,0,4,0,11876,311,1
1755,Udon Thani,referral,2,2,promptpay,completed,0,2,0,2358,318,1
1756,Nakhon Ratchasima,ads,2,1,promptpay,completed,15,2,0,908,318,1
1757,Bangkok,organic,2,6,credit_card,completed,10,2,0,3436,313,1
1759,Bangkok,ads,2,14,cod,completed,5,3,1,18947,305,0
1760,Bangkok,organic,2,10,credit_card,completed,0,2,0,1658,309,1
1761,Bangkok,organic,2,8,credit_card,completed,10,1,0,1049,310,1
1762,Bangkok,organic,2,9,credit_card,completed,0,1,0,1318,309,0
1763,Phuket,organic,2,2,promptpay,completed,0,1,0,1449,316,0
1764,Nakhon Ratchasima,organic,2,11,credit_card,completed,0,2,0,1308,307,0
1765,Nakhon Ratchasima,ads,2,13,cod,completed,5,1,0,638,304,1
1766,Bangkok,ads,2,5,promptpay,completed,0,2,0,1937,312,1
1767,Bangkok,referral,2,6,credit_card,completed,0,4,1,17865,311,1
1768,Bangkok,ads,2,8,cod,completed,0,2,1,5138,309,1
1769,Phuket,ads,2,13,promptpay,cancelled,0,2,0,5317,303,1
1770,Bangkok,organic,2,7,promptpay,completed,0,1,0,849,309,0
1771,Chiang Mai,referral,2,6,credit_card,completed,0,3,0,6046,310,0
1772,Bangkok,organic,2,10,bank_transfer,completed,0,1,1,18439,305,0
1773,Chon Buri,ads,2,11,credit_card,cancelled,0,3,0,1746,304,1
1774,Phuket,organic,2,6,promptpay,completed,10,1,1,1797,309,1
1775,Khon Kaen,ads,2,12,promptpay,completed,0,2,1,1158,303,0
1776,Nakhon Ratchasima,ads,2,12,credit_card,completed,15,1,0,769,303,1
1777,Bangkok,referral,2,10,credit_card,completed,0,1,0,458,304,1
1779,Bangkok,organic,2,12,promptpay,completed,0,1,0,559,301,0
1780,Chiang Mai,organic,2,5,bank_transfer,completed,0,2,0,1798,308,1
1781,Chon Buri,organic,2,1,promptpay,completed,15,2,0,3758,312,0
1782,Chiang Mai,ads,2,4,credit_card,completed,0,1,0,719,308,0
1783,Chon Buri,organic,2,7,cod,completed,0,3,1,7747,305,0
1784,Chon Buri,ads,2,8,promptpay,completed,0,3,0,3686,304,1
1785,Chiang Mai,organic,2,10,cod,returned,15,1,0,379,302,0
1786,Khon Kaen,ads,2,8,promptpay,completed,0,3,1,12756,303,0
1787,Bangkok,organic,2,2,promptpay,completed,0,4,0,7926,309,1
1788,Phuket,organic,2,2,promptpay,completed,0,1,0,1139,309,1
1789,Chiang Mai,organic,2,11,cod,completed,0,1,0,569,300,1
1790,Hat Yai,organic,2,9,credit_card,completed,0,3,0,5077,302,0
1791,Bangkok,ads,2,0,credit_card,completed,0,1,0,798,311,1
1792,Chiang Mai,organic,2,5,promptpay,completed,0,2,1,2608,305,1
1793,Chiang Mai,organic,2,9,promptpay,completed,0,3,0,10894,301,0
1794,Chon Buri,ads,2,3,bank_transfer,completed,0,1,1,2419,307,1
1795,Nakhon Ratchasima,ads,2,7,credit_card,cancelled,15,1,0,2037,303,1
1797,Bangkok,referral,2,10,promptpay,completed,0,1,0,3747,300,1
1798,Bangkok,organic,2,14,promptpay,completed,0,1,0,1079,296,0
1799,Phuket,organic,2,10,promptpay,completed,10,1,1,10659,299,1
1800,Bangkok,ads,2,9,credit_card,completed,0,1,0,2098,300,1
1801,Bangkok,ads,2,13,credit_card,completed,0,1,0,199,296,1
1802,Chon Buri,referral,2,13,cod,completed,0,1,0,5558,296,1
1803,Udon Thani,referral,2,0,cod,completed,0,1,1,659,309,1
1804,Hat Yai,ads,2,0,credit_card,completed,20,2,0,1318,309,1
1805,Chiang Mai,organic,2,7,cod,completed,10,1,0,6618,302,1
1806,Nakhon Ratchasima,organic,2,9,cod,completed,0,4,0,13943,299,0
1807,Bangkok,ads,2,7,promptpay,completed,10,2,0,2548,299,0
1808,Bangkok,organic,2,4,credit_card,completed,0,1,1,1179,302,1
1809,Bangkok,organic,2,10,credit_card,completed,0,1,0,229,296,1
1810,Udon Thani,ads,3,7,credit_card,completed,0,3,1,6056,298,1
1811,Chiang Mai,ads,3,13,promptpay,completed,0,1,0,1079,292,1
1812,Bangkok,organic,3,13,promptpay,completed,0,2,1,3267,292,1
1813,Bangkok,ads,3,7,promptpay,completed,10,2,0,2108,297,1
1814,Bangkok,organic,3,11,promptpay,completed,0,2,0,10867,293,0
1815,Nakhon Ratchasima,organic,3,2,credit_card,completed,5,2,1,10637,301,1
1816,Bangkok,ads,3,11,cod,completed,0,1,0,659,292,1
1817,Bangkok,ads,3,8,promptpay,completed,0,2,0,2438,295,0
1819,Udon Thani,organic,3,0,bank_transfer,completed,0,1,0,889,302,1
1820,Udon Thani,referral,3,0,credit_card,completed,0,3,1,3767,302,1
1821,Chon Buri,ads,3,12,promptpay,completed,0,1,0,2909,290,1
1822,Bangkok,organic,3,8,cod,completed,0,1,1,3279,293,1
1823,Phuket,organic,3,4,promptpay,completed,0,1,0,479,297,1
1824,Nakhon Ratchasima,organic,3,4,credit_card,completed,0,3,1,24777,297,1
1825,Hat Yai,ads,3,11,promptpay,completed,10,4,1,32525,290,1
1826,Phuket,ads,3,9,credit_card,completed,10,1,1,27378,292,0
1828,Udon Thani,referral,3,4,credit_card,completed,0,1,0,339,296,0
1829,Bangkok,organic,3,7,cod,completed,5,1,1,1158,292,1
1830,Chiang Mai,organic,3,3,promptpay,completed,0,1,0,2138,296,1
1831,Chon Buri,ads,3,7,cod,completed,15,4,1,13414,292,0
1832,Bangkok,organic,3,4,credit_card,completed,0,2,0,2037,295,1
1833,Nakhon Ratchasima,organic,3,6,credit_card,completed,0,1,0,218,292,0
1834,Bangkok,organic,3,11,credit_card,completed,0,1,0,329,287,1
1835,Nakhon Ratchasima,organic,3,3,promptpay,completed,0,3,1,20686,295,0
1836,Phuket,organic,3,6,promptpay,completed,0,3,0,1974,292,1
1837,Bangkok,referral,3,6,credit_card,completed,0,1,0,1759,292,1
1838,Bangkok,referral,3,7,promptpay,completed,5,1,0,438,290,0
1839,Khon Kaen,organic,3,12,bank_transfer,completed,0,2,0,4117,285,1
1841,Chiang Mai,ads,3,4,promptpay,completed,10,3,0,7426,293,0
1842,Phuket,referral,3,9,promptpay,completed,5,1,0,1049,288,0
1843,Bangkok,organic,3,1,credit_card,completed,0,2,0,1798,296,1
1844,Bangkok,organic,3,10,cod,completed,0,1,0,1849,285,0
1845,Chon Buri,organic,3,8,cod,completed,5,3,1,10837,287,1
1846,Bangkok,organic,3,3,cod,completed,0,1,0,3939,292,0
1847,Hat Yai,organic,3,10,promptpay,completed,0,1,0,3237,285,0
1849,Bangkok,organic,3,9,bank_transfer,cancelled,0,2,1,26116,285,0
1850,Hat Yai,ads,3,5,promptpay,completed,5,2,1,1628,289,1
1851,Udon Thani,ads,3,5,promptpay,completed,0,1,0,559,289,0
1852,Chiang Mai,organic,3,4,promptpay,completed,0,4,1,35644,289,0
1853,Udon Thani,organic,3,6,promptpay,completed,0,3,1,3867,287,1
1854,Nakhon Ratchasima,referral,3,10,cod,completed,0,3,1,21316,283,1
1855,Udon Thani,referral,3,0,cod,completed,0,1,1,2829,293,0
1856,Nakhon Ratchasima,referral,3,7,credit_card,completed,0,1,0,639,286,0
1857,Khon Kaen,ads,3,7,promptpay,completed,0,3,0,2895,285,0
1859,Khon Kaen,ads,3,10,cod,completed,20,2,0,1377,282,1
1860,Chiang Mai,ads,3,7,promptpay,completed,0,2,0,2477,285,0
1862,Nakhon Ratchasima,referral,3,13,promptpay,completed,0,2,1,4678,279,1
1863,Chiang Mai,organic,3,3,cod,completed,5,1,1,4069,289,1
1864,Khon Kaen,ads,3,8,promptpay,completed,0,1,0,1029,283,1
1865,Bangkok,organic,3,3,credit_card,completed,0,1,1,6139,287,1
1866,Hat Yai,ads,3,13,credit_card,completed,0,1,0,1527,277,0
1867,Bangkok,referral,3,7,promptpay,completed,0,3,1,3747,283,1
1869,Khon Kaen,ads,3,12,promptpay,completed,15,2,0,1988,277,1
1870,Udon Thani,organic,3,5,promptpay,completed,5,4,0,17774,284,1
1871,Udon Thani,ads,3,14,promptpay,completed,0,3,0,7236,275,0
1874,Bangkok,organic,3,14,promptpay,completed,0,3,1,3135,274,0
1875,Bangkok,ads,3,2,promptpay,completed,15,3,1,14707,286,0
1876,Udon Thani,organic,3,2,cod,completed,0,2,1,13908,286,0
1877,Bangkok,referral,3,10,promptpay,completed,0,1,0,1849,278,0
1878,Phuket,ads,3,9,cod,completed,0,3,0,2186,279,1
1879,Bangkok,organic,3,1,credit_card,completed,0,1,0,1269,286,0
1880,Khon Kaen,ads,3,13,credit_card,completed,0,4,0,2435,274,0
1881,Chon Buri,ads,3,4,bank_transfer,completed,5,2,1,20398,283,1
1882,Chon Buri,referral,3,4,credit_card,completed,0,3,1,24567,283,1
1883,Chon Buri,organic,3,13,credit_card,completed,0,1,0,219,273,0
1884,Udon Thani,organic,3,11,credit_card,completed,0,1,1,3829,275,0
1885,Bangkok,ads,3,2,cod,completed,0,2,0,4017,284,1
1886,Bangkok,referral,3,7,promptpay,cancelled,0,1,0,3939,279,1
1889,Bangkok,ads,3,2,cod,cancelled,5,2,1,18116,283,1
1890,Nakhon Ratchasima,organic,3,4,promptpay,completed,0,2,0,1956,280,1
1891,Nakhon Ratchasima,referral,3,5,credit_card,completed,0,4,0,4705,279,1
1893,Bangkok,referral,3,1,cod,completed,0,3,1,14455,282,1
1894,Bangkok,referral,3,9,promptpay,completed,0,3,1,14294,274,1
1895,Nakhon Ratchasima,organic,3,12,cod,completed,0,2,0,1407,271,1
1896,Phuket,referral,3,6,promptpay,completed,0,1,0,2639,276,0
1897,Chon Buri,ads,3,10,credit_card,completed,5,1,0,1269,272,0
1898,Chon Buri,organic,3,14,promptpay,completed,0,1,0,139,268,0
1899,Phuket,organic,3,4,credit_card,completed,10,1,0,199,278,1
1902,Udon Thani,ads,3,8,promptpay,completed,0,1,0,339,272,1
1903,Bangkok,organic,3,3,promptpay,completed,0,2,0,1557,277,0
1904,Hat Yai,ads,3,1,promptpay,completed,0,1,0,659,279,0
1905,Chon Buri,organic,3,14,promptpay,completed,10,1,0,299,265,1
1906,Udon Thani,referral,3,8,cod,completed,0,1,0,659,271,1
1907,Chon Buri,organic,3,10,cod,completed,0,1,0,7358,269,1
1908,Nakhon Ratchasima,ads,3,9,credit_card,completed,20,1,0,209,270,0
1909,Phuket,organic,3,14,credit_card,completed,0,2,1,2768,265,0
1911,Hat Yai,organic,3,10,credit_card,cancelled,0,1,0,1718,268,1
1913,Bangkok,ads,3,0,cod,completed,0,1,0,669,278,1
1914,Hat Yai,organic,3,9,cod,completed,5,2,0,617,268,1
1915,Khon Kaen,ads,3,7,cod,completed,0,1,1,659,270,1
1917,Chiang Mai,ads,3,13,credit_card,cancelled,0,2,0,3107,264,1
1918,Chiang Mai,organic,3,0,cod,completed,5,1,0,659,277,0
1919,Bangkok,organic,3,5,credit_card,completed,0,1,1,949,272,1
1920,Chon Buri,organic,3,8,promptpay,completed,0,1,0,2779,269,1
1921,Chiang Mai,ads,3,5,credit_card,completed,0,2,0,1088,272,0
1922,Phuket,organic,3,7,promptpay,completed,0,1,0,1129,270,0
1924,Bangkok,organic,3,4,promptpay,completed,5,3,0,5377,272,0
1925,Chiang Mai,organic,3,12,bank_transfer,completed,10,1,0,1079,264,1
1926,Chiang Mai,organic,3,11,promptpay,returned,0,2,0,2338,265,1
1927,Bangkok,ads,3,10,cod,completed,0,1,0,659,265,0
1928,Chon Buri,referral,3,14,credit_card,completed,15,1,1,33807,261,0
1932,Nakhon Ratchasima,organic,4,8,bank_transfer,completed,0,1,0,319,266,1
1933,Udon Thani,ads,4,9,bank_transfer,completed,0,2,0,1017,265,1
1934,Chon Buri,organic,4,0,credit_card,completed,0,1,1,2829,274,1
1935,Bangkok,organic,4,0,credit_card,completed,0,2,0,1798,273,0
1936,Bangkok,referral,4,5,bank_transfer,completed,15,1,0,2109,268,0
1937,Nakhon Ratchasima,organic,4,10,bank_transfer,completed,0,2,0,3368,263,1
1938,Bangkok,ads,4,12,credit_card,completed,0,1,1,13689,261,1
1939,Phuket,organic,4,5,promptpay,completed,0,2,0,4027,268,1
1941,Nakhon Ratchasima,organic,4,9,cod,completed,0,2,1,9087,264,1
1942,Bangkok,ads,4,4,cod,completed,0,3,0,11276,269,0
1943,Udon Thani,ads,4,8,promptpay,returned,0,3,0,3584,264,0
1944,Chiang Mai,referral,4,3,credit_card,completed,5,1,0,779,269,0
1945,Nakhon Ratchasima,referral,4,10,credit_card,completed,10,2,0,1738,262,1
1946,Chiang Mai,referral,4,2,promptpay,completed,0,2,0,1517,270,1
1947,Bangkok,organic,4,3,credit_card,completed,0,2,1,40907,269,0
1948,Phuket,organic,4,0,bank_transfer,completed,0,1,0,2909,271,1
1949,Bangkok,ads,4,2,promptpay,completed,0,3,1,22996,269,1
1950,Bangkok,organic,4,6,cod,completed,5,1,0,1759,265,1
1953,Bangkok,organic,4,4,bank_transfer,completed,0,1,0,1849,265,0
1954,Bangkok,ads,4,14,promptpay,completed,5,1,0,758,255,0
1955,Bangkok,organic,4,8,credit_card,completed,10,1,0,2118,261,1
1956,Bangkok,organic,4,1,credit_card,completed,0,1,0,559,268,1
1958,Bangkok,organic,4,0,credit_card,completed,0,1,0,889,269,1
1959,Khon Kaen,ads,4,1,promptpay,completed,0,2,1,13138,267,0
1960,Bangkok,ads,4,10,credit_card,completed,0,1,0,479,258,0
1961,Khon Kaen,referral,4,5,cod,completed,0,2,1,6916,262,1
1962,Chon Buri,referral,4,7,promptpay,completed,0,2,1,10778,260,1
1963,Khon Kaen,organic,4,7,credit_card,completed,15,1,0,1139,260,1
1964,Chiang Mai,ads,4,6,promptpay,completed,0,3,1,12904,261,1
1965,Udon Thani,organic,4,5,credit_card,completed,15,1,1,2829,261,1
1966,Udon Thani,referral,4,1,promptpay,completed,0,1,0,1609,265,0
1968,Bangkok,ads,4,1,credit_card,completed,0,1,0,349,265,1
1969,Bangkok,ads,4,10,credit_card,completed,0,1,0,379,256,1
1970,Phuket,referral,4,6,promptpay,completed,0,1,1,18439,259,1
1971,Khon Kaen,organic,4,3,credit_card,completed,0,1,0,9018,262,1
1972,Bangkok,organic,4,0,cod,completed,0,2,1,5917,265,0
1973,Chiang Mai,organic,4,10,credit_card,completed,0,1,0,1647,255,0
1974,Phuket,organic,4,10,credit_card,completed,0,1,1,2419,255,0
1975,Chiang Mai,organic,4,3,credit_card,completed,0,4,1,8295,262,1
1976,Bangkok,organic,4,7,credit_card,completed,15,4,1,4034,257,1
1977,Bangkok,ads,4,9,bank_transfer,completed,0,4,1,6695,255,0
1978,Udon Thani,organic,4,8,cod,completed,0,3,0,2537,256,0
1980,Bangkok,ads,4,7,credit_card,completed,0,2,1,7498,257,1
1981,Nakhon Ratchasima,organic,4,6,credit_card,returned,10,1,1,599,258,0
1982,Khon Kaen,organic,4,2,promptpay,completed,10,3,1,21606,262,0
1983,Hat Yai,ads,4,10,credit_card,cancelled,5,2,0,2936,253,0
1985,Bangkok,organic,4,12,credit_card,completed,10,1,1,10659,250,1
1986,Hat Yai,referral,4,1,credit_card,completed,5,1,0,889,261,1
1987,Nakhon Ratchasima,ads,4,14,credit_card,completed,0,1,0,769,247,0
1988,Phuket,ads,4,14,promptpay,completed,0,1,0,479,247,0
1989,Khon Kaen,ads,4,5,credit_card,completed,5,1,0,299,256,0
1991,Bangkok,referral,4,2,bank_transfer,completed,0,1,1,599,258,1
1992,Bangkok,organic,4,12,credit_card,completed,20,2,0,2248,248,1
1993,Bangkok,referral,4,9,credit_card,cancelled,0,1,0,879,250,1
1994,Bangkok,ads,4,7,promptpay,completed,0,1,1,13689,252,0
1995,Chiang Mai,organic,4,1,promptpay,completed,0,2,1,16558,258,0
1996,Phuket,ads,4,4,promptpay,completed,0,2,0,8937,255,1
2000,Chiang Mai,ads,4,0,credit_card,completed,5,1,0,1069,257,1
2001,Hat Yai,ads,4,7,promptpay,completed,0,2,0,1027,249,0
2002,Chiang Mai,organic,4,0,bank_transfer,completed,0,2,0,718,256,1
2003,Nakhon Ratchasima,organic,4,12,promptpay,completed,0,2,0,4308,244,0
2004,Hat Yai,organic,4,8,promptpay,completed,15,1,1,1219,248,0
2005,Khon Kaen,referral,4,10,bank_transfer,completed,0,4,1,14406,245,0
2006,Nakhon Ratchasima,organic,4,4,credit_card,completed,0,1,0,1309,251,0
2007,Nakhon Ratchasima,referral,4,1,credit_card,completed,15,1,0,3309,254,0
2008,Bangkok,organic,4,2,promptpay,completed,0,1,0,1069,252,1
2009,Bangkok,ads,4,12,promptpay,completed,0,1,0,1329,242,1
2010,Nakhon Ratchasima,organic,4,7,bank_transfer,completed,0,2,1,22978,247,0
2011,Phuket,referral,4,2,promptpay,completed,0,4,1,18036,252,1
2012,Chiang Mai,ads,4,6,credit_card,returned,5,1,0,119,248,0
2013,Hat Yai,referral,4,9,credit_card,completed,0,2,1,2818,245,1
2014,Phuket,organic,4,7,promptpay,completed,15,3,1,7175,246,1
2015,Bangkok,ads,4,4,promptpay,completed,0,3,1,5626,249,1
2016,Bangkok,organic,4,3,credit_card,cancelled,0,3,1,3586,250,1
2017,Bangkok,ads,4,11,credit_card,completed,0,1,1,2419,242,1
2018,Udon Thani,organic,4,12,promptpay,returned,10,1,0,189,241,1
2020,Bangkok,organic,4,11,credit_card,completed,0,1,0,849,241,1
2021,Bangkok,referral,4,12,credit_card,returned,5,1,0,349,240,1
2022,Udon Thani,organic,4,12,credit_card,completed,0,1,0,189,239,1
2023,Bangkok,ads,4,11,credit_card,completed,0,2,0,1357,240,0
2024,Udon Thani,organic,4,14,promptpay,completed,0,1,1,1318,237,0
2025,Udon Thani,ads,4,6,cod,completed,0,2,0,1576,244,1
2026,Chon Buri,organic,4,12,promptpay,completed,10,1,0,378,238,0
2027,Nakhon Ratchasima,ads,4,12,promptpay,completed,0,2,1,12038,238,1
2028,Chiang Mai,referral,4,2,promptpay,returned,0,1,0,1269,247,0
2029,Udon Thani,ads,4,1,credit_card,completed,10,1,0,209,248,0
2030,Khon Kaen,organic,4,10,promptpay,completed,0,1,0,769,239,1
2031,Nakhon Ratchasima,organic,4,2,promptpay,completed,15,1,0,419,247,0
2032,Khon Kaen,referral,4,11,promptpay,completed,20,1,0,1849,238,0
2034,Khon Kaen,organic,4,11,promptpay,completed,0,1,0,1849,237,1
2035,Chiang Mai,organic,4,9,promptpay,completed,15,2,1,10638,239,0
2036,Bangkok,organic,4,8,promptpay,completed,0,2,0,2778,240,1
2037,Chiang Mai,ads,4,10,promptpay,completed,0,1,0,14307,237,1
2038,Bangkok,organic,4,9,bank_transfer,returned,5,1,0,659,238,0
2039,Chiang Mai,organic,4,4,credit_card,completed,0,2,0,988,242,0
2040,Khon Kaen,referral,4,4,bank_transfer,completed,0,3,0,2387,242,1
2041,Bangkok,organic,4,14,credit_card,completed,0,1,0,3679,231,1
2042,Udon Thani,organic,4,7,promptpay,completed,0,1,0,2658,238,1
2043,Udon Thani,organic,4,2,cod,completed,0,2,0,718,243,0
2045,Chon Buri,organic,4,3,cod,completed,0,4,1,22153,242,0
2046,Chon Buri,organic,4,14,promptpay,completed,0,2,1,1606,231,1
2049,Bangkok,referral,5,4,promptpay,completed,0,1,0,449,240,1
2050,Chiang Mai,ads,5,12,credit_card,completed,0,3,1,25185,232,0
2051,Bangkok,ads,5,1,promptpay,completed,0,1,0,897,243,0
2052,Chiang Mai,ads,5,4,cod,completed,0,1,0,1059,240,1
2053,Chon Buri,organic,5,8,credit_card,completed,5,2,0,1518,235,0
2054,Khon Kaen,referral,5,0,promptpay,completed,10,1,0,2898,243,0
2055,Bangkok,ads,5,14,credit_card,completed,0,1,0,249,228,1
2056,Phuket,organic,5,10,promptpay,completed,0,1,0,2618,232,1
2057,Bangkok,ads,5,10,cod,returned,0,1,0,2109,232,1
2058,Nakhon Ratchasima,referral,5,1,credit_card,cancelled,10,1,0,4769,241,1
2059,Bangkok,organic,5,2,bank_transfer,completed,0,1,1,18439,240,0
2060,Bangkok,referral,5,1,credit_card,completed,5,1,0,909,241,0
2062,Bangkok,ads,5,4,promptpay,completed,0,1,0,2337,237,1
2063,Khon Kaen,organic,5,12,promptpay,completed,0,2,0,2807,229,1
2064,Bangkok,ads,5,6,cod,completed,0,3,0,10956,235,0
2065,Udon Thani,ads,5,2,promptpay,cancelled,0,4,0,13493,238,1
2066,Hat Yai,referral,5,10,cod,completed,0,1,0,919,230,1
2067,Nakhon Ratchasima,referral,5,4,cod,completed,0,3,0,4246,236,1
2068,Nakhon Ratchasima,ads,5,3,cod,completed,5,1,1,20069,237,0
2069,Nakhon Ratchasima,organic,5,12,bank_transfer,cancelled,0,1,1,9779,227,1
2070,Chiang Mai,organic,5,8,bank_transfer,completed,0,1,0,769,231,0
2072,Nakhon Ratchasima,ads,5,14,promptpay,completed,0,1,0,329,225,1
2073,Chon Buri,organic,5,0,cod,completed,0,2,0,2768,239,0
2074,Nakhon Ratchasima,referral,5,2,promptpay,completed,0,1,0,678,237,0
2076,Hat Yai,referral,5,6,promptpay,completed,0,1,0,1538,232,1
2077,Udon Thani,organic,5,3,promptpay,cancelled,20,1,0,598,235,0
2078,Khon Kaen,ads,5,2,credit_card,completed,0,1,0,2899,236,1
2079,Khon Kaen,organic,5,8,credit_card,completed,0,3,1,3537,229,0
2080,Bangkok,organic,5,5,promptpay,completed,10,2,0,5407,232,1
2081,Nakhon Ratchasima,ads,5,12,promptpay,completed,0,1,0,349,225,1
2082,Bangkok,ads,5,14,credit_card,completed,0,1,0,7598,223,1
2083,Bangkok,organic,5,3,promptpay,completed,0,1,1,1179,234,1
2084,Hat Yai,organic,5,0,credit_card,cancelled,0,1,0,2899,236,1
2085,Bangkok,organic,5,7,credit_card,completed,0,1,0,209,229,0
2086,Chiang Mai,organic,5,1,credit_card,completed,15,1,0,2618,235,1
2087,Bangkok,organic,5,7,promptpay,returned,0,4,0,3284,229,1
2088,Bangkok,referral,5,7,promptpay,completed,0,1,0,379,229,1
2089,Hat Yai,referral,5,5,credit_card,completed,0,3,1,3525,231,1
2090,Chiang Mai,ads,5,14,credit_card,completed,10,1,0,109,222,1
2091,Bangkok,organic,5,1,credit_card,completed,0,1,1,60207,235,0
2092,Nakhon Ratchasima,organic,5,6,credit_card,completed,0,1,1,1279,229,1
2093,Udon Thani,organic,5,2,bank_transfer,completed,15,3,0,4336,233,0
2094,Bangkok,organic,5,7,promptpay,completed,0,1,0,1329,228,0
2095,Phuket,ads,5,9,credit_card,cancelled,0,1,0,229,226,0
2096,Bangkok,organic,5,14,promptpay,completed,15,1,0,549,221,0
2097,Bangkok,referral,5,14,promptpay,completed,0,1,0,5798,221,0
2098,Hat Yai,referral,5,5,credit_card,completed,10,3,0,1467,229,0
2099,Nakhon Ratchasima,ads,5,2,cod,completed,0,3,0,9136,232,1
2100,Nakhon Ratchasima,referral,5,10,promptpay,completed,0,2,1,2787,224,0
2101,Phuket,organic,5,5,cod,completed,0,1,0,559,229,0
2102,Khon Kaen,referral,5,0,promptpay,completed,0,1,0,3429,234,1
2103,Nakhon Ratchasima,organic,5,2,cod,completed,0,2,0,2988,232,1
2104,Khon Kaen,organic,5,4,promptpay,completed,0,3,1,10316,230,1
2106,Chiang Mai,ads,5,7,credit_card,completed,0,3,0,3026,226,0
2107,Bangkok,ads,5,9,credit_card,completed,5,2,0,1398,224,0
2108,Phuket,ads,5,0,cod,completed,0,2,1,5158,233,0
2109,Bangkok,ads,5,14,promptpay,returned,20,2,1,18738,219,0
2110,Chon Buri,ads,5,3,credit_card,completed,5,2,0,2436,230,1
2111,Bangkok,organic,5,0,promptpay,completed,0,4,0,14103,233,0
2112,Phuket,ads,5,4,credit_card,completed,0,2,1,17668,229,1
2114,Udon Thani,organic,5,1,credit_card,completed,15,3,1,3997,231,1
2115,Bangkok,referral,5,4,promptpay,completed,0,1,1,13239,228,1
2116,Phuket,ads,5,0,promptpay,completed,0,1,0,4738,232,1
2117,Chiang Mai,organic,5,4,bank_transfer,completed,0,1,0,818,228,1
2118,Nakhon Ratchasima,organic,5,2,promptpay,completed,0,4,1,10235,230,1
2119,Chon Buri,organic,5,1,promptpay,cancelled,0,3,1,12415,231,0
2120,Bangkok,organic,5,9,credit_card,completed,0,1,0,758,222,0
2121,Khon Kaen,ads,5,14,promptpay,completed,0,3,1,14536,217,1
2122,Chon Buri,organic,5,2,cod,cancelled,0,1,0,9018,229,1
2123,Chon Buri,organic,5,2,promptpay,completed,5,1,1,1279,229,0
2124,Udon Thani,organic,5,9,bank_transfer,completed,0,3,0,2816,222,1
2126,Hat Yai,ads,5,2,credit_card,completed,0,1,0,1079,228,1
2127,Phuket,referral,5,2,promptpay,completed,20,2,0,1867,228,1
2128,Nakhon Ratchasima,organic,5,11,cod,completed,10,4,1,6805,218,0
2130,Udon Thani,organic,5,12,credit_card,completed,10,3,1,24185,216,1
2131,Bangkok,organic,5,9,credit_card,completed,0,1,1,3829,219,1
2132,Phuket,organic,5,9,promptpay,completed,15,3,0,2226,219,1
2133,Bangkok,organic,5,3,credit_card,completed,0,2,1,12318,225,1
